amplitude,period,wave
73,43,"[0, 11, 21, 31, 40, 49, 56, 62, 67, 71, 73, 73, 72, 69, 65, 59, 53, 45, 36, 26, 16, 5, -5, -16, -26, -36, -45, -53, -59, -65, -69, -72, -73, -73, -71, -67, -62, -56, -49, -40, -31, -21, -11, 0, 11, 21, 31, 40, 49, 56, 62, 67, 71, 73, 73, 72, 69, 65, 59, 53, 45, 36, 26, 16, 5, -5, -16, -26, -36, -45, -53, -59, -65, -69, -72, -73, -73, -71, -67, -62, -56, -49, -40, -31, -21, -11, 0, 11, 21, 31, 40, 49, 56, 62, 67, 71, 73, 73, 72, 69]"
32,54,"[0, 4, 7, 11, 14, 18, 21, 23, 26, 28, 29, 31, 32, 32, 32, 32, 31, 29, 28, 26, 23, 21, 18, 14, 11, 7, 4, 0, -4, -7, -11, -14, -18, -21, -23, -26, -28, -29, -31, -32, -32, -32, -32, -31, -29, -28, -26, -23, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 23, 26, 28, 29, 31, 32, 32, 32, 32, 31, 29, 28, 26, 23, 21, 18, 14, 11, 7, 4, 0, -4, -7, -11, -14, -18, -21, -23, -26, -28, -29, -31, -32, -32, -32, -32, -31, -29, -28]"
33,50,"[0, 4, 8, 12, 16, 19, 23, 25, 28, 30, 31, 32, 33, 33, 32, 31, 30, 28, 25, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -25, -28, -30, -31, -32, -33, -33, -32, -31, -30, -28, -25, -23, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 23, 25, 28, 30, 31, 32, 33, 33, 32, 31, 30, 28, 25, 23, 19, 16, 12, 8, 4, 0, -4, -8, -12, -16, -19, -23, -25, -28, -30, -31, -32, -33, -33, -32, -31, -30, -28, -25, -23, -19, -16, -12, -8, -4]"
20,89,"[0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 17, 18, 19, 19, 19, 20, 20, 20, 20, 20, 20, 19, 19, 18, 18, 17, 16, 15, 15, 14, 12, 11, 10, 9, 8, 6, 5, 4, 2, 1, -1, -2, -4, -5, -6, -8, -9, -10, -11, -12, -14, -15, -15, -16, -17, -18, -18, -19, -19, -20, -20, -20, -20, -20, -20, -19, -19, -19, -18, -17, -17, -16, -15, -14, -13, -12, -11, -9, -8, -7, -6, -4, -3, -1, 0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 13]"
39,98,"[0, 2, 5, 7, 10, 12, 15, 17, 19, 21, 23, 25, 27, 29, 30, 32, 33, 35, 36, 37, 37, 38, 39, 39, 39, 39, 39, 39, 38, 37, 37, 36, 35, 33, 32, 30, 29, 27, 25, 23, 21, 19, 17, 15, 12, 10, 7, 5, 2, 0, -2, -5, -7, -10, -12, -15, -17, -19, -21, -23, -25, -27, -29, -30, -32, -33, -35, -36, -37, -37, -38, -39, -39, -39, -39, -39, -39, -38, -37, -37, -36, -35, -33, -32, -30, -29, -27, -25, -23, -21, -19, -17, -15, -12, -10, -7, -5, -2, 0, 2]"
28,52,"[0, 3, 7, 10, 13, 16, 19, 21, 23, 25, 26, 27, 28, 28, 28, 27, 26, 25, 23, 21, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -21, -23, -25, -26, -27, -28, -28, -28, -27, -26, -25, -23, -21, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 21, 23, 25, 26, 27, 28, 28, 28, 27, 26, 25, 23, 21, 19, 16, 13, 10, 7, 3, 0, -3, -7, -10, -13, -16, -19, -21, -23, -25, -26, -27, -28, -28, -28, -27, -26, -25, -23, -21, -19, -16]"
60,82,"[0, 5, 9, 14, 18, 22, 27, 31, 35, 38, 42, 45, 48, 50, 53, 55, 56, 58, 59, 60, 60, 60, 60, 59, 58, 56, 55, 53, 50, 48, 45, 42, 38, 35, 31, 27, 22, 18, 14, 9, 5, 0, -5, -9, -14, -18, -22, -27, -31, -35, -38, -42, -45, -48, -50, -53, -55, -56, -58, -59, -60, -60, -60, -60, -59, -58, -56, -55, -53, -50, -48, -45, -42, -38, -35, -31, -27, -22, -18, -14, -9, -5, 0, 5, 9, 14, 18, 22, 27, 31, 35, 38, 42, 45, 48, 50, 53, 55, 56, 58]"
31,96,"[0, 2, 4, 6, 8, 10, 12, 14, 15, 17, 19, 20, 22, 23, 25, 26, 27, 28, 29, 29, 30, 30, 31, 31, 31, 31, 31, 30, 30, 29, 29, 28, 27, 26, 25, 23, 22, 20, 19, 17, 15, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -15, -17, -19, -20, -22, -23, -25, -26, -27, -28, -29, -29, -30, -30, -31, -31, -31, -31, -31, -30, -30, -29, -29, -28, -27, -26, -25, -23, -22, -20, -19, -17, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6]"
48,87,"[0, 3, 7, 10, 14, 17, 20, 23, 26, 29, 32, 34, 37, 39, 41, 42, 44, 45, 46, 47, 48, 48, 48, 48, 47, 47, 46, 45, 43, 42, 40, 38, 35, 33, 30, 28, 25, 22, 19, 15, 12, 9, 5, 2, -2, -5, -9, -12, -15, -19, -22, -25, -28, -30, -33, -35, -38, -40, -42, -43, -45, -46, -47, -47, -48, -48, -48, -48, -47, -46, -45, -44, -42, -41, -39, -37, -34, -32, -29, -26, -23, -20, -17, -14, -10, -7, -3, 0, 3, 7, 10, 14, 17, 20, 23, 26, 29, 32, 34, 37]"
35,59,"[0, 4, 7, 11, 14, 18, 21, 24, 26, 29, 31, 32, 34, 34, 35, 35, 35, 34, 33, 31, 30, 28, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -28, -30, -31, -33, -34, -35, -35, -35, -34, -34, -32, -31, -29, -26, -24, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 24, 26, 29, 31, 32, 34, 34, 35, 35, 35, 34, 33, 31, 30, 28, 25, 22, 19, 16, 13, 9, 6, 2, -2, -6, -9, -13, -16, -19, -22, -25, -28, -30, -31]"
76,75,"[0, 6, 13, 19, 25, 31, 37, 42, 47, 52, 56, 61, 64, 67, 70, 72, 74, 75, 76, 76, 76, 75, 73, 71, 69, 66, 62, 59, 54, 50, 45, 39, 34, 28, 22, 16, 10, 3, -3, -10, -16, -22, -28, -34, -39, -45, -50, -54, -59, -62, -66, -69, -71, -73, -75, -76, -76, -76, -75, -74, -72, -70, -67, -64, -61, -56, -52, -47, -42, -37, -31, -25, -19, -13, -6, 0, 6, 13, 19, 25, 31, 37, 42, 47, 52, 56, 61, 64, 67, 70, 72, 74, 75, 76, 76, 76, 75, 73, 71, 69]"
25,58,"[0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 22, 23, 24, 25, 25, 25, 25, 24, 23, 22, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -22, -23, -24, -25, -25, -25, -25, -24, -23, -22, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 22, 23, 24, 25, 25, 25, 25, 24, 23, 22, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -22, -23, -24]"
25,88,"[0, 2, 4, 5, 7, 9, 10, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23, 23, 24, 24, 25, 25, 25, 25, 25, 24, 24, 23, 23, 22, 21, 20, 19, 18, 16, 15, 14, 12, 10, 9, 7, 5, 4, 2, 0, -2, -4, -5, -7, -9, -10, -12, -14, -15, -16, -18, -19, -20, -21, -22, -23, -23, -24, -24, -25, -25, -25, -25, -25, -24, -24, -23, -23, -22, -21, -20, -19, -18, -16, -15, -14, -12, -10, -9, -7, -5, -4, -2, 0, 2, 4, 5, 7, 9, 10, 12, 14, 15, 16, 18]"
24,95,"[0, 2, 3, 5, 6, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 22, 23, 23, 24, 24, 24, 24, 24, 24, 23, 23, 23, 22, 21, 21, 20, 19, 18, 17, 15, 14, 13, 11, 10, 9, 7, 6, 4, 2, 1, -1, -2, -4, -6, -7, -9, -10, -11, -13, -14, -15, -17, -18, -19, -20, -21, -21, -22, -23, -23, -23, -24, -24, -24, -24, -24, -24, -23, -23, -22, -22, -21, -20, -19, -18, -17, -16, -15, -13, -12, -11, -9, -8, -6, -5, -3, -2, 0, 2, 3, 5, 6]"
61,82,"[0, 5, 9, 14, 18, 23, 27, 31, 35, 39, 42, 46, 49, 51, 54, 56, 57, 59, 60, 61, 61, 61, 61, 60, 59, 57, 56, 54, 51, 49, 46, 42, 39, 35, 31, 27, 23, 18, 14, 9, 5, 0, -5, -9, -14, -18, -23, -27, -31, -35, -39, -42, -46, -49, -51, -54, -56, -57, -59, -60, -61, -61, -61, -61, -60, -59, -57, -56, -54, -51, -49, -46, -42, -39, -35, -31, -27, -23, -18, -14, -9, -5, 0, 5, 9, 14, 18, 23, 27, 31, 35, 39, 42, 46, 49, 51, 54, 56, 57, 59]"
33,54,"[0, 4, 8, 11, 15, 18, 21, 24, 26, 29, 30, 32, 32, 33, 33, 32, 32, 30, 29, 26, 24, 21, 18, 15, 11, 8, 4, 0, -4, -8, -11, -15, -18, -21, -24, -26, -29, -30, -32, -32, -33, -33, -32, -32, -30, -29, -26, -24, -21, -18, -15, -11, -8, -4, 0, 4, 8, 11, 15, 18, 21, 24, 26, 29, 30, 32, 32, 33, 33, 32, 32, 30, 29, 26, 24, 21, 18, 15, 11, 8, 4, 0, -4, -8, -11, -15, -18, -21, -24, -26, -29, -30, -32, -32, -33, -33, -32, -32, -30, -29]"
50,69,"[0, 5, 9, 13, 18, 22, 26, 30, 33, 37, 39, 42, 44, 46, 48, 49, 50, 50, 50, 49, 48, 47, 45, 43, 41, 38, 35, 32, 28, 24, 20, 16, 11, 7, 2, -2, -7, -11, -16, -20, -24, -28, -32, -35, -38, -41, -43, -45, -47, -48, -49, -50, -50, -50, -49, -48, -46, -44, -42, -39, -37, -33, -30, -26, -22, -18, -13, -9, -5, 0, 5, 9, 13, 18, 22, 26, 30, 33, 37, 39, 42, 44, 46, 48, 49, 50, 50, 50, 49, 48, 47, 45, 43, 41, 38, 35, 32, 28, 24, 20]"
28,46,"[0, 4, 8, 11, 15, 18, 20, 23, 25, 26, 27, 28, 28, 27, 26, 25, 23, 20, 18, 15, 11, 8, 4, 0, -4, -8, -11, -15, -18, -20, -23, -25, -26, -27, -28, -28, -27, -26, -25, -23, -20, -18, -15, -11, -8, -4, 0, 4, 8, 11, 15, 18, 20, 23, 25, 26, 27, 28, 28, 27, 26, 25, 23, 20, 18, 15, 11, 8, 4, 0, -4, -8, -11, -15, -18, -20, -23, -25, -26, -27, -28, -28, -27, -26, -25, -23, -20, -18, -15, -11, -8, -4, 0, 4, 8, 11, 15, 18, 20, 23]"
35,73,"[0, 3, 6, 9, 12, 15, 17, 20, 22, 24, 27, 28, 30, 31, 33, 34, 34, 35, 35, 35, 35, 34, 33, 32, 31, 29, 27, 26, 23, 21, 19, 16, 13, 10, 7, 5, 2, -2, -5, -7, -10, -13, -16, -19, -21, -23, -26, -27, -29, -31, -32, -33, -34, -35, -35, -35, -35, -34, -34, -33, -31, -30, -28, -27, -24, -22, -20, -17, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 17, 20, 22, 24, 27, 28, 30, 31, 33, 34, 34, 35, 35, 35, 35, 34, 33, 32, 31, 29, 27]"
26,62,"[0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 22, 23, 24, 25, 26, 26, 26, 26, 25, 24, 23, 22, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15, -17, -19, -21, -22, -23, -24, -25, -26, -26, -26, -26, -25, -24, -23, -22, -21, -19, -17, -15, -13, -10, -8, -5, -3, 0, 3, 5, 8, 10, 13, 15, 17, 19, 21, 22, 23, 24, 25, 26, 26, 26, 26, 25, 24, 23, 22, 21, 19, 17, 15, 13, 10, 8, 5, 3, 0, -3, -5, -8, -10, -13, -15]"
50,73,"[0, 4, 9, 13, 17, 21, 25, 28, 32, 35, 38, 41, 43, 45, 47, 48, 49, 50, 50, 50, 49, 49, 47, 46, 44, 42, 39, 36, 33, 30, 27, 23, 19, 15, 11, 6, 2, -2, -6, -11, -15, -19, -23, -27, -30, -33, -36, -39, -42, -44, -46, -47, -49, -49, -50, -50, -50, -49, -48, -47, -45, -43, -41, -38, -35, -32, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 32, 35, 38, 41, 43, 45, 47, 48, 49, 50, 50, 50, 49, 49, 47, 46, 44, 42, 39]"
58,84,"[0, 4, 9, 13, 17, 21, 25, 29, 33, 36, 39, 43, 45, 48, 50, 52, 54, 55, 57, 57, 58, 58, 58, 57, 57, 55, 54, 52, 50, 48, 45, 43, 39, 36, 33, 29, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -29, -33, -36, -39, -43, -45, -48, -50, -52, -54, -55, -57, -57, -58, -58, -58, -57, -57, -55, -54, -52, -50, -48, -45, -43, -39, -36, -33, -29, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 29, 33, 36, 39, 43, 45, 48, 50, 52]"
53,78,"[0, 4, 9, 13, 17, 21, 25, 28, 32, 35, 38, 41, 44, 46, 48, 50, 51, 52, 53, 53, 53, 53, 52, 51, 50, 48, 46, 44, 41, 38, 35, 32, 28, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -28, -32, -35, -38, -41, -44, -46, -48, -50, -51, -52, -53, -53, -53, -53, -52, -51, -50, -48, -46, -44, -41, -38, -35, -32, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 32, 35, 38, 41, 44, 46, 48, 50, 51, 52, 53, 53, 53, 53]"
55,40,"[0, 9, 17, 25, 32, 39, 44, 49, 52, 54, 55, 54, 52, 49, 44, 39, 32, 25, 17, 9, 0, -9, -17, -25, -32, -39, -44, -49, -52, -54, -55, -54, -52, -49, -44, -39, -32, -25, -17, -9, 0, 9, 17, 25, 32, 39, 44, 49, 52, 54, 55, 54, 52, 49, 44, 39, 32, 25, 17, 9, 0, -9, -17, -25, -32, -39, -44, -49, -52, -54, -55, -54, -52, -49, -44, -39, -32, -25, -17, -9, 0, 9, 17, 25, 32, 39, 44, 49, 52, 54, 55, 54, 52, 49, 44, 39, 32, 25, 17, 9]"
61,78,"[0, 5, 10, 15, 19, 24, 28, 33, 37, 40, 44, 47, 50, 53, 55, 57, 59, 60, 61, 61, 61, 61, 60, 59, 57, 55, 53, 50, 47, 44, 40, 37, 33, 28, 24, 19, 15, 10, 5, 0, -5, -10, -15, -19, -24, -28, -33, -37, -40, -44, -47, -50, -53, -55, -57, -59, -60, -61, -61, -61, -61, -60, -59, -57, -55, -53, -50, -47, -44, -40, -37, -33, -28, -24, -19, -15, -10, -5, 0, 5, 10, 15, 19, 24, 28, 33, 37, 40, 44, 47, 50, 53, 55, 57, 59, 60, 61, 61, 61, 61]"
70,67,"[0, 7, 13, 19, 26, 32, 37, 43, 48, 52, 56, 60, 63, 66, 68, 69, 70, 70, 70, 68, 67, 65, 62, 58, 54, 50, 45, 40, 35, 29, 23, 16, 10, 3, -3, -10, -16, -23, -29, -35, -40, -45, -50, -54, -58, -62, -65, -67, -68, -70, -70, -70, -69, -68, -66, -63, -60, -56, -52, -48, -43, -37, -32, -26, -19, -13, -7, 0, 7, 13, 19, 26, 32, 37, 43, 48, 52, 56, 60, 63, 66, 68, 69, 70, 70, 70, 68, 67, 65, 62, 58, 54, 50, 45, 40, 35, 29, 23, 16, 10]"
57,60,"[0, 6, 12, 18, 23, 28, 34, 38, 42, 46, 49, 52, 54, 56, 57, 57, 57, 56, 54, 52, 49, 46, 42, 38, 34, 28, 23, 18, 12, 6, 0, -6, -12, -18, -23, -28, -34, -38, -42, -46, -49, -52, -54, -56, -57, -57, -57, -56, -54, -52, -49, -46, -42, -38, -34, -28, -23, -18, -12, -6, 0, 6, 12, 18, 23, 28, 34, 38, 42, 46, 49, 52, 54, 56, 57, 57, 57, 56, 54, 52, 49, 46, 42, 38, 34, 28, 23, 18, 12, 6, 0, -6, -12, -18, -23, -29, -34, -38, -42, -46]"
34,50,"[0, 4, 8, 13, 16, 20, 23, 26, 29, 31, 32, 33, 34, 34, 33, 32, 31, 29, 26, 23, 20, 16, 13, 8, 4, 0, -4, -8, -13, -16, -20, -23, -26, -29, -31, -32, -33, -34, -34, -33, -32, -31, -29, -26, -23, -20, -16, -13, -8, -4, 0, 4, 8, 13, 16, 20, 23, 26, 29, 31, 32, 33, 34, 34, 33, 32, 31, 29, 26, 23, 20, 16, 13, 8, 4, 0, -4, -8, -13, -16, -20, -23, -26, -29, -31, -32, -33, -34, -34, -33, -32, -31, -29, -26, -23, -20, -16, -13, -8, -4]"
39,62,"[0, 4, 8, 12, 15, 19, 22, 25, 28, 31, 33, 35, 37, 38, 39, 39, 39, 39, 38, 37, 35, 33, 31, 28, 25, 22, 19, 15, 12, 8, 4, 0, -4, -8, -12, -15, -19, -22, -25, -28, -31, -33, -35, -37, -38, -39, -39, -39, -39, -38, -37, -35, -33, -31, -28, -25, -22, -19, -15, -12, -8, -4, 0, 4, 8, 12, 15, 19, 22, 25, 28, 31, 33, 35, 37, 38, 39, 39, 39, 39, 38, 37, 35, 33, 31, 28, 25, 22, 19, 15, 12, 8, 4, 0, -4, -8, -12, -15, -19, -22]"
47,69,"[0, 4, 9, 13, 17, 21, 24, 28, 31, 34, 37, 40, 42, 44, 45, 46, 47, 47, 47, 46, 46, 44, 43, 41, 38, 36, 33, 30, 26, 23, 19, 15, 11, 6, 2, -2, -6, -11, -15, -19, -23, -26, -30, -33, -36, -38, -41, -43, -44, -46, -46, -47, -47, -47, -46, -45, -44, -42, -40, -37, -34, -31, -28, -24, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 24, 28, 31, 34, 37, 40, 42, 44, 45, 46, 47, 47, 47, 46, 46, 44, 43, 41, 38, 36, 33, 30, 26, 23, 19]"
57,72,"[0, 5, 10, 15, 19, 24, 28, 33, 37, 40, 44, 47, 49, 52, 54, 55, 56, 57, 57, 57, 56, 55, 54, 52, 49, 47, 44, 40, 37, 33, 29, 24, 19, 15, 10, 5, 0, -5, -10, -15, -19, -24, -29, -33, -37, -40, -44, -47, -49, -52, -54, -55, -56, -57, -57, -57, -56, -55, -54, -52, -49, -47, -44, -40, -37, -33, -28, -24, -19, -15, -10, -5, 0, 5, 10, 15, 19, 24, 28, 33, 37, 40, 44, 47, 49, 52, 54, 55, 56, 57, 57, 57, 56, 55, 54, 52, 49, 47, 44, 40]"
65,73,"[0, 6, 11, 17, 22, 27, 32, 37, 41, 45, 49, 53, 56, 58, 61, 62, 64, 65, 65, 65, 64, 63, 62, 60, 57, 54, 51, 47, 43, 39, 34, 30, 25, 19, 14, 8, 3, -3, -8, -14, -19, -25, -30, -34, -39, -43, -47, -51, -54, -57, -60, -62, -63, -64, -65, -65, -65, -64, -62, -61, -58, -56, -53, -49, -45, -41, -37, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 37, 41, 45, 49, 53, 56, 58, 61, 62, 64, 65, 65, 65, 64, 63, 62, 60, 57, 54, 51]"
71,98,"[0, 5, 9, 14, 18, 22, 27, 31, 35, 39, 42, 46, 49, 53, 56, 58, 61, 63, 65, 67, 68, 69, 70, 71, 71, 71, 71, 70, 69, 68, 67, 65, 63, 61, 58, 56, 53, 49, 46, 42, 39, 35, 31, 27, 22, 18, 14, 9, 5, 0, -5, -9, -14, -18, -22, -27, -31, -35, -39, -42, -46, -49, -53, -56, -58, -61, -63, -65, -67, -68, -69, -70, -71, -71, -71, -71, -70, -69, -68, -67, -65, -63, -61, -58, -56, -53, -49, -46, -42, -39, -35, -31, -27, -22, -18, -14, -9, -5, 0, 5]"
39,68,"[0, 4, 7, 11, 14, 17, 21, 24, 26, 29, 31, 33, 35, 36, 38, 38, 39, 39, 39, 38, 38, 36, 35, 33, 31, 29, 26, 24, 21, 17, 14, 11, 7, 4, 0, -4, -7, -11, -14, -17, -21, -24, -26, -29, -31, -33, -35, -36, -38, -38, -39, -39, -39, -38, -38, -36, -35, -33, -31, -29, -26, -24, -21, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 21, 24, 26, 29, 31, 33, 35, 36, 38, 38, 39, 39, 39, 38, 38, 36, 35, 33, 31, 29, 26, 24, 21, 17, 14, 11]"
26,41,"[0, 4, 8, 12, 15, 18, 21, 23, 24, 26, 26, 26, 25, 24, 22, 19, 17, 13, 10, 6, 2, -2, -6, -10, -13, -17, -19, -22, -24, -25, -26, -26, -26, -24, -23, -21, -18, -15, -12, -8, -4, 0, 4, 8, 12, 15, 18, 21, 23, 24, 26, 26, 26, 25, 24, 22, 19, 17, 13, 10, 6, 2, -2, -6, -10, -13, -17, -19, -22, -24, -25, -26, -26, -26, -24, -23, -21, -18, -15, -12, -8, -4, 0, 4, 8, 12, 15, 18, 21, 23, 24, 26, 26, 26, 25, 24, 22, 19, 17, 13]"
34,78,"[0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 26, 28, 29, 31, 32, 33, 33, 34, 34, 34, 34, 33, 33, 32, 31, 29, 28, 26, 25, 23, 20, 18, 16, 13, 11, 8, 5, 3, 0, -3, -5, -8, -11, -13, -16, -18, -20, -23, -25, -26, -28, -29, -31, -32, -33, -33, -34, -34, -34, -34, -33, -33, -32, -31, -29, -28, -26, -25, -23, -20, -18, -16, -13, -11, -8, -5, -3, 0, 3, 5, 8, 11, 13, 16, 18, 20, 23, 25, 26, 28, 29, 31, 32, 33, 33, 34, 34, 34, 34]"
29,60,"[0, 3, 6, 9, 12, 14, 17, 19, 22, 23, 25, 26, 28, 28, 29, 29, 29, 28, 28, 26, 25, 23, 22, 19, 17, 14, 12, 9, 6, 3, 0, -3, -6, -9, -12, -14, -17, -19, -22, -23, -25, -26, -28, -28, -29, -29, -29, -28, -28, -26, -25, -23, -22, -19, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 19, 22, 23, 25, 26, 28, 28, 29, 29, 29, 28, 28, 26, 25, 23, 22, 19, 17, 14, 12, 9, 6, 3, 0, -3, -6, -9, -12, -15, -17, -19, -22, -23]"
27,57,"[0, 3, 6, 9, 12, 14, 17, 19, 21, 23, 24, 25, 26, 27, 27, 27, 26, 26, 25, 23, 22, 20, 18, 15, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -15, -18, -20, -22, -23, -25, -26, -26, -27, -27, -27, -26, -25, -24, -23, -21, -19, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 19, 21, 23, 24, 25, 26, 27, 27, 27, 26, 26, 25, 23, 22, 20, 18, 15, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -15, -18, -20, -22, -23, -25, -26, -26, -27]"
28,51,"[0, 3, 7, 10, 13, 16, 19, 21, 23, 25, 26, 27, 28, 28, 28, 27, 26, 24, 22, 20, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15, -18, -20, -22, -24, -26, -27, -28, -28, -28, -27, -26, -25, -23, -21, -19, -16, -13, -10, -7, -3, 0, 3, 7, 10, 13, 16, 19, 21, 23, 25, 26, 27, 28, 28, 28, 27, 26, 24, 22, 20, 18, 15, 12, 8, 5, 2, -2, -5, -8, -12, -15, -18, -20, -22, -24, -26, -27, -28, -28, -28, -27, -26, -25, -23, -21, -19, -16, -13, -10]"
67,98,"[0, 4, 9, 13, 17, 21, 25, 29, 33, 37, 40, 43, 47, 50, 52, 55, 57, 59, 61, 63, 64, 65, 66, 67, 67, 67, 67, 66, 65, 64, 63, 61, 59, 57, 55, 52, 50, 47, 43, 40, 37, 33, 29, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -29, -33, -37, -40, -43, -47, -50, -52, -55, -57, -59, -61, -63, -64, -65, -66, -67, -67, -67, -67, -66, -65, -64, -63, -61, -59, -57, -55, -52, -50, -47, -43, -40, -37, -33, -29, -25, -21, -17, -13, -9, -4, 0, 4]"
54,68,"[0, 5, 10, 15, 20, 24, 28, 33, 36, 40, 43, 46, 48, 50, 52, 53, 54, 54, 54, 53, 52, 50, 48, 46, 43, 40, 36, 33, 28, 24, 20, 15, 10, 5, 0, -5, -10, -15, -20, -24, -28, -33, -36, -40, -43, -46, -48, -50, -52, -53, -54, -54, -54, -53, -52, -50, -48, -46, -43, -40, -36, -33, -28, -24, -20, -15, -10, -5, 0, 5, 10, 15, 20, 24, 28, 33, 36, 40, 43, 46, 48, 50, 52, 53, 54, 54, 54, 53, 52, 50, 48, 46, 43, 40, 36, 33, 28, 24, 20, 15]"
27,86,"[0, 2, 4, 6, 8, 10, 11, 13, 15, 17, 18, 19, 21, 22, 23, 24, 25, 26, 26, 27, 27, 27, 27, 27, 27, 26, 26, 25, 24, 23, 22, 21, 19, 18, 17, 15, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -15, -17, -18, -19, -21, -22, -23, -24, -25, -26, -26, -27, -27, -27, -27, -27, -27, -26, -26, -25, -24, -23, -22, -21, -19, -18, -17, -15, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 15, 17, 18, 19, 21, 22]"
77,59,"[0, 8, 16, 24, 32, 39, 46, 52, 58, 63, 67, 71, 74, 76, 77, 77, 76, 75, 72, 69, 65, 61, 55, 49, 43, 36, 28, 20, 12, 4, -4, -12, -20, -28, -36, -43, -49, -55, -61, -65, -69, -72, -75, -76, -77, -77, -76, -74, -71, -67, -63, -58, -52, -46, -39, -32, -24, -16, -8, 0, 8, 16, 24, 32, 39, 46, 52, 58, 63, 67, 71, 74, 76, 77, 77, 76, 75, 72, 69, 65, 61, 55, 49, 43, 36, 28, 20, 12, 4, -4, -12, -20, -28, -36, -43, -49, -55, -61, -65, -69]"
58,90,"[0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40, 43, 46, 48, 50, 52, 54, 55, 56, 57, 58, 58, 58, 58, 57, 56, 55, 54, 52, 50, 48, 46, 43, 40, 37, 34, 31, 27, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -27, -31, -34, -37, -40, -43, -46, -48, -50, -52, -54, -55, -56, -57, -58, -58, -58, -58, -57, -56, -55, -54, -52, -50, -48, -46, -43, -40, -37, -34, -31, -27, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 24, 27, 31, 34]"
59,71,"[0, 5, 10, 15, 20, 25, 30, 34, 38, 42, 46, 49, 52, 54, 56, 57, 58, 59, 59, 59, 58, 57, 55, 53, 50, 47, 44, 40, 36, 32, 28, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -28, -32, -36, -40, -44, -47, -50, -53, -55, -57, -58, -59, -59, -59, -58, -57, -56, -54, -52, -49, -46, -42, -38, -34, -30, -25, -20, -15, -10, -5, 0, 5, 10, 15, 20, 25, 30, 34, 38, 42, 46, 49, 52, 54, 56, 57, 58, 59, 59, 59, 58, 57, 55, 53, 50, 47, 44, 40, 36]"
